Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,6,7,1409.0,1355,1539.0,1520,WN,1585,N780SW,90.0,85.0,65.0,19.0,14.0,OAK,LAS,407,3.0,22.0,0,N,0,5.0,0.0,5.0,0.0,9.0
2008,1,6,7,1215.0,1125,1345.0,1250,WN,1918,N614SW,90.0,85.0,66.0,55.0,50.0,OAK,LAS,407,5.0,19.0,0,N,0,21.0,0.0,5.0,0.0,29.0
2008,1,6,7,1615.0,1540,1745.0,1705,WN,2632,N774SW,90.0,85.0,69.0,40.0,35.0,OAK,LAS,407,3.0,18.0,0,N,0,18.0,0.0,5.0,0.0,17.0
2008,1,6,7,1708.0,1630,1829.0,1755,WN,3327,N735SA,81.0,85.0,61.0,34.0,38.0,OAK,LAS,407,5.0,15.0,0,N,0,17.0,0.0,0.0,0.0,17.0
2008,1,6,7,2226.0,2120,2358.0,2245,WN,3396,N359SW,92.0,85.0,64.0,73.0,66.0,OAK,LAS,407,16.0,12.0,0,N,0,27.0,0.0,7.0,0.0,39.0
2008,1,6,7,1818.0,1745,1947.0,1910,WN,3940,N496WN,89.0,85.0,62.0,37.0,33.0,OAK,LAS,407,15.0,12.0,0,N,0,11.0,0.0,4.0,0.0,22.0
2008,1,6,7,1215.0,1200,1344.0,1315,WN,75,N315SW,89.0,75.0,53.0,29.0,15.0,OAK,LAX,337,8.0,28.0,0,N,0,0.0,0.0,19.0,0.0,10.0
2008,1,6,7,1552.0,1530,1724.0,1645,WN,230,N376SW,92.0,75.0,50.0,39.0,22.0,OAK,LAX,337,22.0,20.0,0,N,0,0.0,4.0,17.0,0.0,18.0
2008,1,6,7,2115.0,2000,2258.0,2120,WN,252,N305SW,103.0,80.0,82.0,98.0,75.0,OAK,LAX,337,12.0,9.0,0,N,0,22.0,0.0,23.0,0.0,53.0
2008,1,6,7,1556.0,1500,1739.0,1615,WN,495,N217JC,103.0,75.0,53.0,84.0,56.0,OAK,LAX,337,39.0,11.0,0,N,0,23.0,0.0,28.0,0.0,33.0
2008,1,6,7,1826.0,1730,1941.0,1845,WN,925,N325SW,75.0,75.0,58.0,56.0,56.0,OAK,LAX,337,7.0,10.0,0,N,0,29.0,0.0,0.0,0.0,27.0
2008,1,6,7,1420.0,1400,1530.0,1515,WN,1107,N446WN,70.0,75.0,54.0,15.0,20.0,OAK,LAX,337,4.0,12.0,0,N,0,0.0,0.0,8.0,0.0,7.0
2008,1,6,7,2150.0,2100,2323.0,2215,WN,1192,N461WN,93.0,75.0,61.0,68.0,50.0,OAK,LAX,337,14.0,18.0,0,N,0,0.0,0.0,34.0,0.0,34.0
2008,1,6,7,1627.0,1600,1749.0,1715,WN,1671,N382SW,82.0,75.0,54.0,34.0,27.0,OAK,LAX,337,7.0,21.0,0,N,0,13.0,0.0,7.0,0.0,14.0
2008,1,6,7,1719.0,1700,1834.0,1815,WN,2208,N332SW,75.0,75.0,53.0,19.0,19.0,OAK,LAX,337,5.0,17.0,0,N,0,0.0,0.0,18.0,0.0,1.0
2008,1,6,7,1032.0,1000,1143.0,1115,WN,2624,N379SW,71.0,75.0,55.0,28.0,32.0,OAK,LAX,337,5.0,11.0,0,N,0,28.0,0.0,0.0,0.0,0.0
2008,1,6,7,1116.0,1100,1232.0,1215,WN,2733,N669SW,76.0,75.0,55.0,17.0,16.0,OAK,LAX,337,10.0,11.0,0,N,0,12.0,0.0,1.0,0.0,4.0
2008,1,6,7,1912.0,1800,2037.0,1915,WN,3394,N440LV,85.0,75.0,52.0,82.0,72.0,OAK,LAX,337,7.0,26.0,0,N,0,72.0,0.0,10.0,0.0,0.0
2008,1,6,7,1444.0,1340,1943.0,1905,WN,3829,N225WN,179.0,205.0,168.0,38.0,64.0,OAK,MCI,1489,3.0,8.0,0,N,0,17.0,0.0,0.0,0.0,21.0
2008,1,6,7,1505.0,1425,2054.0,2025,WN,514,N272WN,229.0,240.0,211.0,29.0,40.0,OAK,MDW,1844,7.0,11.0,0,N,0,25.0,0.0,0.0,0.0,4.0
2008,1,6,7,1745.0,1715,2327.0,2310,WN,2091,N200WN,222.0,235.0,206.0,17.0,30.0,OAK,MDW,1844,4.0,12.0,0,N,0,17.0,0.0,0.0,0.0,0.0
2008,1,6,7,1517.0,1445,1627.0,1555,WN,84,N647SW,70.0,70.0,54.0,32.0,32.0,OAK,ONT,361,4.0,12.0,0,N,0,9.0,0.0,0.0,0.0,23.0
2008,1,6,7,2116.0,2000,2224.0,2115,WN,464,N465WN,68.0,75.0,53.0,69.0,76.0,OAK,ONT,361,5.0,10.0,0,N,0,33.0,0.0,0.0,0.0,36.0
2008,1,6,7,2136.0,2050,2244.0,2205,WN,582,N323SW,68.0,75.0,54.0,39.0,46.0,OAK,ONT,361,6.0,8.0,0,N,0,8.0,0.0,0.0,0.0,31.0
2008,1,6,7,1758.0,1705,1907.0,1820,WN,835,N708SA,69.0,75.0,51.0,47.0,53.0,OAK,ONT,361,5.0,13.0,0,N,0,13.0,0.0,0.0,0.0,34.0
2008,1,6,7,1702.0,1540,1806.0,1655,WN,3765,N658SW,64.0,75.0,52.0,71.0,82.0,OAK,ONT,361,4.0,8.0,0,N,0,15.0,0.0,0.0,0.0,56.0
2008,1,6,7,954.0,915,1121.0,1055,WN,286,N734SA,87.0,100.0,78.0,26.0,39.0,OAK,PDX,543,1.0,8.0,0,N,0,26.0,0.0,0.0,0.0,0.0
2008,1,6,7,1725.0,1650,1904.0,1830,WN,430,N729SW,99.0,100.0,82.0,34.0,35.0,OAK,PDX,543,3.0,14.0,0,N,0,2.0,0.0,0.0,0.0,32.0
2008,1,6,7,2237.0,2115,23.0,2255,WN,644,N437WN,106.0,100.0,83.0,88.0,82.0,OAK,PDX,543,4.0,19.0,0,N,0,22.0,0.0,6.0,0.0,60.0
2008,1,6,7,2053.0,1940,2233.0,2120,WN,829,N220WN,100.0,100.0,83.0,73.0,73.0,OAK,PDX,543,3.0,14.0,0,N,0,15.0,0.0,0.0,0.0,58.0
2008,1,6,7,1236.0,1215,1413.0,1355,WN,2011,N426WN,97.0,100.0,80.0,18.0,21.0,OAK,PDX,543,3.0,14.0,0,N,0,13.0,0.0,0.0,0.0,5.0
2008,1,6,7,2200.0,2050,38.0,2340,WN,190,N509SW,98.0,110.0,79.0,58.0,70.0,OAK,PHX,646,4.0,15.0,0,N,0,13.0,0.0,0.0,0.0,45.0
2008,1,6,7,1811.0,1635,2046.0,1930,WN,753,N211WN,95.0,115.0,79.0,76.0,96.0,OAK,PHX,646,6.0,10.0,0,N,0,16.0,0.0,0.0,0.0,60.0
2008,1,6,7,1854.0,1815,2151.0,2110,WN,1222,N390SW,117.0,115.0,82.0,41.0,39.0,OAK,PHX,646,20.0,15.0,0,N,0,0.0,0.0,2.0,0.0,39.0
2008,1,6,7,1315.0,1255,1408.0,1345,WN,3502,N301SW,53.0,50.0,34.0,23.0,20.0,OAK,RNO,180,6.0,13.0,0,N,0,0.0,0.0,3.0,0.0,20.0
2008,1,6,7,1712.0,1650,1832.0,1815,WN,318,N417WN,80.0,85.0,59.0,17.0,22.0,OAK,SAN,446,4.0,17.0,0,N,0,7.0,0.0,0.0,0.0,10.0
2008,1,6,7,1501.0,1430,1617.0,1550,WN,828,N312SW,76.0,80.0,61.0,27.0,31.0,OAK,SAN,446,3.0,12.0,0,N,0,8.0,0.0,0.0,0.0,19.0
2008,1,6,7,1027.0,955,1147.0,1120,WN,1022,N689SW,80.0,85.0,64.0,27.0,32.0,OAK,SAN,446,3.0,13.0,0,N,0,10.0,0.0,0.0,0.0,17.0
2008,1,6,7,1215.0,1140,1336.0,1305,WN,1065,N456WN,81.0,85.0,61.0,31.0,35.0,OAK,SAN,446,4.0,16.0,0,N,0,13.0,0.0,0.0,0.0,18.0
2008,1,6,7,1904.0,1745,2015.0,1910,WN,1255,N470WN,71.0,85.0,58.0,65.0,79.0,OAK,SAN,446,4.0,9.0,0,N,0,2.0,0.0,0.0,0.0,63.0
2008,1,6,7,2049.0,1930,2219.0,2055,WN,2269,N309SW,90.0,85.0,64.0,84.0,79.0,OAK,SAN,446,18.0,8.0,0,N,0,26.0,0.0,5.0,0.0,53.0
2008,1,6,7,1355.0,1330,1511.0,1455,WN,2719,N764SW,76.0,85.0,64.0,16.0,25.0,OAK,SAN,446,3.0,9.0,0,N,0,4.0,0.0,0.0,0.0,12.0
2008,1,6,7,1702.0,1620,1822.0,1745,WN,2884,N465WN,80.0,85.0,67.0,37.0,42.0,OAK,SAN,446,2.0,11.0,0,N,0,19.0,0.0,0.0,0.0,18.0
2008,1,6,7,2002.0,1855,2123.0,2020,WN,3586,N335SW,81.0,85.0,69.0,63.0,67.0,OAK,SAN,446,3.0,9.0,0,N,0,26.0,0.0,0.0,0.0,37.0
2008,1,6,7,1101.0,1040,1239.0,1205,WN,3590,N336SW,98.0,85.0,76.0,34.0,21.0,OAK,SAN,446,4.0,18.0,0,N,0,0.0,0.0,13.0,2.0,19.0
2008,1,6,7,1508.0,1415,1659.0,1615,WN,237,N434WN,111.0,120.0,94.0,44.0,53.0,OAK,SEA,671,4.0,13.0,0,N,0,12.0,0.0,0.0,0.0,32.0
2008,1,6,7,1214.0,1145,1418.0,1345,WN,256,N688SW,124.0,120.0,105.0,33.0,29.0,OAK,SEA,671,5.0,14.0,0,N,0,23.0,0.0,4.0,0.0,6.0
2008,1,6,7,1812.0,1735,2010.0,1935,WN,872,N249WN,118.0,120.0,102.0,35.0,37.0,OAK,SEA,671,4.0,12.0,0,N,0,1.0,0.0,0.0,0.0,34.0
2008,1,6,7,1740.0,1655,1936.0,1855,WN,1071,N358SW,116.0,120.0,99.0,41.0,45.0,OAK,SEA,671,4.0,13.0,0,N,0,15.0,0.0,0.0,0.0,26.0
2008,1,6,7,2153.0,2055,2400.0,2255,WN,2730,N900WN,127.0,120.0,104.0,65.0,58.0,OAK,SEA,671,4.0,19.0,0,N,0,21.0,0.0,7.0,0.0,37.0
2008,1,6,7,1342.0,1300,1620.0,1540,WN,125,N210WN,98.0,100.0,79.0,40.0,42.0,OAK,SLC,588,7.0,12.0,0,N,0,35.0,0.0,0.0,0.0,5.0
2008,1,6,7,2153.0,2030,25.0,2310,WN,246,N902WN,92.0,100.0,75.0,75.0,83.0,OAK,SLC,588,3.0,14.0,0,N,0,21.0,0.0,0.0,0.0,54.0
2008,1,6,7,1153.0,1015,1439.0,1300,WN,1678,N239WN,106.0,105.0,89.0,99.0,98.0,OAK,SLC,588,8.0,9.0,0,N,0,0.0,0.0,94.0,0.0,5.0
2008,1,6,7,1714.0,1640,1950.0,1920,WN,2282,N492WN,96.0,100.0,77.0,30.0,34.0,OAK,SLC,588,6.0,13.0,0,N,0,15.0,0.0,0.0,0.0,15.0
2008,1,6,7,1926.0,1850,2042.0,2010,WN,80,N260WN,76.0,80.0,54.0,32.0,36.0,OAK,SNA,371,6.0,16.0,0,N,0,8.0,0.0,0.0,0.0,24.0
2008,1,6,7,2155.0,2105,2309.0,2225,WN,83,N241WN,74.0,80.0,52.0,44.0,50.0,OAK,SNA,371,4.0,18.0,0,N,0,4.0,0.0,0.0,0.0,40.0
2008,1,6,7,1240.0,1220,1357.0,1340,WN,1854,N268WN,77.0,80.0,65.0,17.0,20.0,OAK,SNA,371,4.0,8.0,0,N,0,2.0,0.0,0.0,0.0,15.0
2008,1,6,7,1432.0,1405,1548.0,1525,WN,3766,N496WN,76.0,80.0,60.0,23.0,27.0,OAK,SNA,371,4.0,12.0,0,N,0,0.0,0.0,0.0,0.0,23.0
2008,1,6,7,1721.0,1655,1811.0,1745,WN,1760,N603SW,50.0,50.0,38.0,26.0,26.0,OKC,DAL,181,5.0,7.0,0,N,0,0.0,0.0,0.0,0.0,26.0
2008,1,6,7,1253.0,1245,1420.0,1405,WN,449,N527SW,87.0,80.0,76.0,15.0,8.0,OKC,HOU,419,4.0,7.0,0,N,0,6.0,0.0,7.0,0.0,2.0
2008,1,6,7,1617.0,1600,1746.0,1720,WN,940,N418WN,89.0,80.0,78.0,26.0,17.0,OKC,HOU,419,3.0,8.0,0,N,0,6.0,0.0,9.0,0.0,11.0
2008,1,6,7,1909.0,1840,2033.0,2000,WN,3665,N523SW,84.0,80.0,73.0,33.0,29.0,OKC,HOU,419,4.0,7.0,0,N,0,0.0,0.0,4.0,0.0,29.0
2008,1,6,7,1650.0,1625,1816.0,1750,WN,303,N641SW,146.0,145.0,133.0,26.0,25.0,OKC,PHX,833,6.0,7.0,0,N,0,0.0,0.0,1.0,0.0,25.0
2008,1,6,7,1329.0,1305,1452.0,1430,WN,877,N733SA,143.0,145.0,131.0,22.0,24.0,OKC,PHX,833,5.0,7.0,0,N,0,19.0,0.0,0.0,0.0,3.0
2008,1,6,7,1748.0,1720,1842.0,1820,WN,484,N499WN,174.0,180.0,159.0,22.0,28.0,OMA,LAS,1099,7.0,8.0,0,N,0,0.0,0.0,0.0,0.0,22.0
2008,1,6,7,1452.0,1245,1554.0,1345,WN,3917,N304SW,182.0,180.0,170.0,129.0,127.0,OMA,LAS,1099,5.0,7.0,0,N,0,127.0,0.0,2.0,0.0,0.0
2008,1,6,7,1003.0,810,1113.0,930,WN,671,N683SW,70.0,80.0,59.0,103.0,113.0,OMA,MDW,423,5.0,6.0,0,N,0,103.0,0.0,0.0,0.0,0.0
2008,1,6,7,1813.0,1750,1939.0,1910,WN,3919,N755SA,86.0,80.0,67.0,29.0,23.0,OMA,MDW,423,8.0,11.0,0,N,0,14.0,0.0,6.0,0.0,9.0
2008,1,6,7,2108.0,1820,2208.0,1925,WN,479,N738CB,60.0,65.0,51.0,163.0,168.0,OMA,STL,342,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,163.0
2008,1,6,7,1238.0,1000,1342.0,1105,WN,2009,N626SW,64.0,65.0,54.0,157.0,158.0,OMA,STL,342,4.0,6.0,0,N,0,157.0,0.0,0.0,0.0,0.0
2008,1,6,7,1450.0,1415,1551.0,1520,WN,2111,N499WN,61.0,65.0,52.0,31.0,35.0,OMA,STL,342,4.0,5.0,0,N,0,6.0,0.0,0.0,0.0,25.0
2008,1,6,7,1516.0,1455,1615.0,1555,WN,239,N615SW,59.0,60.0,45.0,20.0,21.0,ONT,LAS,197,5.0,9.0,0,N,0,0.0,0.0,20.0,0.0,0.0
2008,1,6,7,1817.0,1615,1915.0,1715,WN,564,N711HK,58.0,60.0,45.0,120.0,122.0,ONT,LAS,197,5.0,8.0,0,N,0,11.0,0.0,0.0,0.0,109.0
2008,1,6,7,2136.0,2100,2235.0,2200,WN,812,N282WN,59.0,60.0,41.0,35.0,36.0,ONT,LAS,197,5.0,13.0,0,N,0,1.0,0.0,0.0,0.0,34.0
2008,1,6,7,1753.0,1730,1855.0,1830,WN,1583,N678AA,62.0,60.0,39.0,25.0,23.0,ONT,LAS,197,12.0,11.0,0,N,0,6.0,0.0,2.0,0.0,17.0
2008,1,6,7,1922.0,1850,2027.0,1950,WN,3746,N497WN,65.0,60.0,46.0,37.0,32.0,ONT,LAS,197,4.0,15.0,0,N,0,0.0,0.0,5.0,0.0,32.0
2008,1,6,7,1309.0,1250,1427.0,1405,WN,403,N312SW,78.0,75.0,69.0,22.0,19.0,ONT,OAK,361,4.0,5.0,0,N,0,8.0,0.0,3.0,0.0,11.0
2008,1,6,7,1613.0,1555,1746.0,1710,WN,872,N249WN,93.0,75.0,71.0,36.0,18.0,ONT,OAK,361,4.0,18.0,0,N,0,7.0,0.0,18.0,0.0,11.0
2008,1,6,7,2042.0,2030,2204.0,2145,WN,1075,N601WN,82.0,75.0,63.0,19.0,12.0,ONT,OAK,361,11.0,8.0,0,N,0,0.0,0.0,7.0,0.0,12.0
2008,1,6,7,2257.0,2125,15.0,2240,WN,1480,N318SW,78.0,75.0,66.0,95.0,92.0,ONT,OAK,361,6.0,6.0,0,N,0,4.0,0.0,3.0,0.0,88.0
2008,1,6,7,2002.0,1920,2112.0,2035,WN,2730,N900WN,70.0,75.0,61.0,37.0,42.0,ONT,OAK,361,4.0,5.0,0,N,0,8.0,0.0,0.0,0.0,29.0
2008,1,6,7,1846.0,1720,2011.0,1835,WN,3852,N658SW,85.0,75.0,71.0,96.0,86.0,ONT,OAK,361,5.0,9.0,0,N,0,15.0,0.0,10.0,0.0,71.0
2008,1,6,7,1655.0,1625,1859.0,1835,WN,84,N647SW,64.0,70.0,49.0,24.0,30.0,ONT,PHX,325,6.0,9.0,0,N,0,0.0,0.0,0.0,0.0,24.0
2008,1,6,7,1231.0,1205,1431.0,1415,WN,217,N642WN,60.0,70.0,50.0,16.0,26.0,ONT,PHX,325,5.0,5.0,0,N,0,16.0,0.0,0.0,0.0,0.0
2008,1,6,7,1822.0,1745,2020.0,1955,WN,780,N288WN,58.0,70.0,46.0,25.0,37.0,ONT,PHX,325,3.0,9.0,0,N,0,1.0,0.0,0.0,0.0,24.0
2008,1,6,7,1932.0,1840,2128.0,2045,WN,835,N708SA,56.0,65.0,45.0,43.0,52.0,ONT,PHX,325,7.0,4.0,0,N,0,4.0,0.0,0.0,0.0,39.0
2008,1,6,7,1544.0,1445,1747.0,1655,WN,1424,N734SA,63.0,70.0,49.0,52.0,59.0,ONT,PHX,325,6.0,8.0,0,N,0,9.0,0.0,0.0,0.0,43.0
2008,1,6,7,1837.0,1725,1957.0,1835,WN,187,N307SW,80.0,70.0,65.0,82.0,72.0,ONT,SJC,333,5.0,10.0,0,N,0,14.0,0.0,10.0,0.0,58.0
2008,1,6,7,1014.0,950,1127.0,1100,WN,344,N395SW,73.0,70.0,62.0,27.0,24.0,ONT,SJC,333,3.0,8.0,0,N,0,7.0,0.0,3.0,0.0,17.0
2008,1,6,7,1211.0,1145,1320.0,1255,WN,906,N606SW,69.0,70.0,59.0,25.0,26.0,ONT,SJC,333,3.0,7.0,0,N,0,10.0,0.0,0.0,0.0,15.0
2008,1,6,7,1547.0,1515,1656.0,1625,WN,2645,N692SW,69.0,70.0,59.0,31.0,32.0,ONT,SJC,333,4.0,6.0,0,N,0,9.0,0.0,0.0,0.0,22.0
2008,1,6,7,2116.0,2050,2231.0,2200,WN,3691,N204WN,75.0,70.0,64.0,31.0,26.0,ONT,SJC,333,5.0,6.0,0,N,0,8.0,0.0,5.0,0.0,18.0
2008,1,6,7,2246.0,2135,3.0,2250,WN,551,N465WN,77.0,75.0,69.0,73.0,71.0,ONT,SMF,389,3.0,5.0,0,N,0,2.0,0.0,2.0,0.0,69.0
2008,1,6,7,1717.0,1610,1829.0,1730,WN,775,N336SW,72.0,80.0,63.0,59.0,67.0,ONT,SMF,389,4.0,5.0,0,N,0,25.0,0.0,0.0,0.0,34.0
2008,1,6,7,1234.0,1155,1350.0,1310,WN,876,N237WN,76.0,75.0,65.0,40.0,39.0,ONT,SMF,389,4.0,7.0,0,N,0,17.0,0.0,1.0,0.0,22.0
2008,1,6,7,2143.0,1800,2302.0,1920,WN,966,N250WN,79.0,80.0,65.0,222.0,223.0,ONT,SMF,389,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,222.0
2008,1,6,7,1422.0,1410,1543.0,1525,WN,1409,N678AA,81.0,75.0,68.0,18.0,12.0,ONT,SMF,389,4.0,9.0,0,N,0,0.0,0.0,6.0,12.0,0.0
2008,1,6,7,1945.0,1925,2112.0,2045,WN,1679,N339SW,87.0,80.0,74.0,27.0,20.0,ONT,SMF,389,6.0,7.0,0,N,0,5.0,0.0,7.0,0.0,15.0
2008,1,6,7,1420.0,1335,1538.0,1455,WN,2105,N682SW,78.0,80.0,67.0,43.0,45.0,ONT,SMF,389,4.0,7.0,0,N,0,6.0,0.0,0.0,0.0,37.0
2008,1,6,7,2038.0,2010,2156.0,2130,WN,2901,N435WN,78.0,80.0,66.0,26.0,28.0,ONT,SMF,389,4.0,8.0,0,N,0,8.0,0.0,0.0,0.0,18.0
2008,1,6,7,1751.0,1720,1845.0,1810,WN,1320,N238WN,54.0,50.0,38.0,35.0,31.0,ORF,BWI,159,5.0,11.0,0,N,0,0.0,0.0,7.0,0.0,28.0
2008,1,6,7,1229.0,1210,1501.0,1445,WN,2363,N453WN,332.0,335.0,316.0,16.0,19.0,ORF,LAS,2155,7.0,9.0,0,N,0,5.0,0.0,0.0,0.0,11.0
2008,1,6,7,2009.0,1835,2146.0,2040,WN,1828,N683SW,97.0,125.0,86.0,66.0,94.0,ORF,MCO,655,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,66.0
2008,1,6,7,711.0,630,821.0,750,WN,635,N423WN,130.0,140.0,113.0,31.0,41.0,ORF,MDW,704,4.0,13.0,0,N,0,0.0,31.0,0.0,0.0,0.0
2008,1,6,7,1714.0,1650,1824.0,1805,WN,2729,N783SW,130.0,135.0,117.0,19.0,24.0,ORF,MDW,704,5.0,8.0,0,N,0,0.0,0.0,0.0,0.0,19.0
2008,1,6,7,1512.0,1455,1758.0,1730,WN,820,N653SW,166.0,155.0,140.0,28.0,17.0,PBI,PHL,951,5.0,21.0,0,N,0,8.0,0.0,11.0,0.0,9.0
2008,1,6,7,1354.0,1320,1552.0,1525,WN,2377,N320SW,58.0,65.0,50.0,27.0,34.0,PDX,BOI,344,3.0,5.0,0,N,0,3.0,0.0,0.0,0.0,24.0
2008,1,6,7,1639.0,1610,1835.0,1810,WN,2991,N622SW,56.0,60.0,46.0,25.0,29.0,PDX,BOI,344,3.0,7.0,0,N,0,0.0,0.0,0.0,0.0,25.0
2008,1,6,7,1548.0,1525,1642.0,1620,WN,705,N633SW,54.0,55.0,46.0,22.0,23.0,PDX,GEG,279,3.0,5.0,0,N,0,5.0,0.0,0.0,0.0,17.0
2008,1,6,7,2157.0,2050,2245.0,2150,WN,3155,N227WN,48.0,60.0,38.0,55.0,67.0,PDX,GEG,279,4.0,6.0,0,N,0,7.0,0.0,0.0,0.0,48.0
2008,1,6,7,2138.0,2035,2337.0,2235,WN,874,N374SW,119.0,120.0,107.0,62.0,63.0,PDX,LAS,762,4.0,8.0,0,N,0,10.0,0.0,0.0,0.0,52.0
2008,1,6,7,1531.0,1500,1738.0,1705,WN,2186,N661SW,127.0,125.0,112.0,33.0,31.0,PDX,LAS,762,9.0,6.0,0,N,0,7.0,0.0,2.0,0.0,24.0
2008,1,6,7,1506.0,1335,2047.0,1925,WN,3228,N426WN,221.0,230.0,210.0,82.0,91.0,PDX,MDW,1751,5.0,6.0,0,N,0,0.0,0.0,0.0,0.0,82.0
2008,1,6,7,2059.0,2025,2224.0,2205,WN,447,N477WN,85.0,100.0,72.0,19.0,34.0,PDX,OAK,543,5.0,8.0,0,N,0,4.0,0.0,0.0,0.0,15.0
2008,1,6,7,1925.0,1840,2101.0,2025,WN,582,N323SW,96.0,105.0,79.0,36.0,45.0,PDX,OAK,543,8.0,9.0,0,N,0,6.0,0.0,0.0,0.0,30.0
2008,1,6,7,1555.0,1425,1721.0,1605,WN,753,N211WN,86.0,100.0,74.0,76.0,90.0,PDX,OAK,543,6.0,6.0,0,N,0,61.0,0.0,0.0,0.0,15.0
2008,1,6,7,1947.0,1850,2303.0,2220,WN,789,N729SW,136.0,150.0,126.0,43.0,57.0,PDX,PHX,1009,3.0,7.0,0,N,0,17.0,0.0,0.0,0.0,26.0
2008,1,6,7,2056.0,1940,2203.0,2055,WN,1939,N717SA,67.0,75.0,56.0,68.0,76.0,PDX,RNO,444,4.0,7.0,0,N,0,7.0,0.0,0.0,0.0,61.0
2008,1,6,7,1510.0,1420,1625.0,1540,WN,3513,N311SW,75.0,80.0,62.0,45.0,50.0,PDX,RNO,444,6.0,7.0,0,N,0,17.0,0.0,0.0,0.0,28.0
2008,1,6,7,2012.0,1925,2149.0,2110,WN,625,N352SW,97.0,105.0,83.0,39.0,47.0,PDX,SJC,569,3.0,11.0,0,N,0,12.0,0.0,0.0,0.0,27.0
2008,1,6,7,1713.0,1550,1845.0,1735,WN,2441,N459WN,92.0,105.0,81.0,70.0,83.0,PDX,SJC,569,4.0,7.0,0,N,0,70.0,0.0,0.0,0.0,0.0
2008,1,6,7,1202.0,1135,1336.0,1320,WN,2558,N692SW,94.0,105.0,85.0,16.0,27.0,PDX,SJC,569,3.0,6.0,0,N,0,6.0,0.0,0.0,0.0,10.0
2008,1,6,7,2028.0,1740,2303.0,2025,WN,159,N693SW,95.0,105.0,86.0,158.0,168.0,PDX,SLC,630,3.0,6.0,0,N,0,11.0,0.0,0.0,0.0,147.0
2008,1,6,7,1153.0,1045,1443.0,1330,WN,1756,N451WN,110.0,105.0,95.0,73.0,68.0,PDX,SLC,630,8.0,7.0,0,N,0,0.0,68.0,5.0,0.0,0.0
2008,1,6,7,1219.0,1120,1335.0,1245,WN,1424,N734SA,76.0,85.0,66.0,50.0,59.0,PDX,SMF,479,4.0,6.0,0,N,0,28.0,0.0,0.0,0.0,22.0
2008,1,6,7,1937.0,1840,2052.0,2005,WN,2807,N350SW,75.0,85.0,66.0,47.0,57.0,PDX,SMF,479,3.0,6.0,0,N,0,10.0,0.0,0.0,0.0,37.0
2008,1,6,7,2137.0,2045,2251.0,2210,WN,2890,N756SA,74.0,85.0,62.0,41.0,52.0,PDX,SMF,479,5.0,7.0,0,N,0,32.0,0.0,0.0,0.0,9.0
2008,1,6,7,1601.0,1515,1721.0,1640,WN,3659,N497WN,80.0,85.0,65.0,41.0,46.0,PDX,SMF,479,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,41.0
2008,1,6,7,1944.0,1845,2208.0,2145,WN,1589,N602SW,144.0,180.0,131.0,23.0,59.0,PHL,FLL,992,4.0,9.0,0,N,0,5.0,0.0,0.0,0.0,18.0
2008,1,6,7,2002.0,1915,2155.0,2135,WN,1772,N623SW,113.0,140.0,98.0,20.0,47.0,PHL,JAX,742,5.0,10.0,0,N,0,4.0,0.0,0.0,0.0,16.0
2008,1,6,7,1832.0,1755,2055.0,2040,WN,907,N653SW,143.0,165.0,111.0,15.0,37.0,PHL,MCO,861,7.0,25.0,0,N,0,3.0,0.0,0.0,0.0,12.0
2008,1,6,7,705.0,620,806.0,740,WN,259,N241WN,121.0,140.0,108.0,26.0,45.0,PHL,MDW,668,4.0,9.0,0,N,0,0.0,0.0,26.0,0.0,0.0
2008,1,6,7,1515.0,1500,1630.0,1610,WN,434,N370SW,75.0,70.0,55.0,20.0,15.0,PHL,MHT,290,3.0,17.0,0,N,0,1.0,0.0,5.0,0.0,14.0
2008,1,6,7,2226.0,2120,2324.0,2240,WN,2200,N306SW,58.0,80.0,45.0,44.0,66.0,PHL,PIT,267,4.0,9.0,0,N,0,15.0,0.0,0.0,0.0,29.0
2008,1,6,7,2029.0,1955,2128.0,2100,WN,31,N289CT,59.0,65.0,45.0,28.0,34.0,PHL,PVD,238,5.0,9.0,0,N,0,2.0,0.0,0.0,0.0,26.0
2008,1,6,7,2031.0,1925,2254.0,2220,WN,929,N369SW,143.0,175.0,129.0,34.0,66.0,PHL,TPA,920,2.0,12.0,0,N,0,7.0,0.0,0.0,0.0,27.0
2008,1,6,7,1427.0,1405,1524.0,1505,WN,555,N512SW,57.0,60.0,48.0,19.0,22.0,PHX,ABQ,328,4.0,5.0,0,N,0,0.0,0.0,0.0,10.0,9.0
2008,1,6,7,2103.0,1955,2202.0,2100,WN,1415,N642WN,59.0,65.0,43.0,62.0,68.0,PHX,ABQ,328,4.0,12.0,0,N,0,9.0,0.0,0.0,0.0,53.0
